date,equity
2010-11-18,1.2056782643440331
2010-11-19,1.1833640366977118
2010-11-22,1.2000729415712275
2010-11-23,1.1835536960687527
2010-11-24,1.1744498783923056
2010-11-25,1.151712034816386
2010-11-26,1.1065592884458668
2010-11-29,1.1065592884458668
2010-11-30,1.1065592884458668
2010-12-01,1.1065592884458668
2010-12-02,1.1065592884458668
2010-12-03,1.104899449513198
2010-12-06,1.0978205089665152
2010-12-07,1.0978205089665152
2010-12-08,1.0978205089665152
2010-12-09,1.0978205089665152
2010-12-10,1.0978205089665152
2010-12-13,1.0978205089665152
2010-12-14,1.0978205089665152
2010-12-15,1.0978205089665152
2010-12-16,1.0978205089665152
2010-12-20,1.0978205089665152
2010-12-21,1.0978205089665152
2010-12-22,1.0978205089665152
2010-12-23,1.0978205089665152
2010-12-24,1.0978205089665152
2010-12-27,1.0978205089665152
2010-12-28,1.0978205089665152
2010-12-29,1.0978205089665152
2010-12-30,1.0978205089665152
2010-12-31,1.0978205089665152
2011-01-03,1.0978205089665152
2011-01-04,1.0978205089665152
2011-01-05,1.0978205089665152
2011-01-06,1.0978205089665152
2011-01-07,1.0978205089665152
2011-01-10,1.0978205089665152
2011-01-11,1.0978205089665152
2011-01-12,1.0978205089665152
2011-01-13,1.0978205089665152
2011-01-14,1.0978205089665152
2011-01-17,1.0978205089665152
2011-01-18,1.0978205089665152
2011-01-19,1.0978205089665152
2011-01-20,1.0978205089665152
2011-01-21,1.0978205089665152
2011-01-24,1.0978205089665152
2011-01-25,1.0978205089665152
2011-01-27,1.0978205089665152
2011-01-28,1.0978205089665152
2011-01-31,1.0978205089665152
2011-02-01,1.0978205089665152
2011-02-02,1.0978205089665152
2011-02-03,1.0978205089665152
2011-02-04,1.0978205089665152
2011-02-07,1.0978205089665152
2011-02-08,1.0978205089665152
2011-02-09,1.0978205089665152
2011-02-10,1.0978205089665152
2011-02-11,1.0978205089665152
2011-02-14,1.0978205089665152
2011-02-15,1.0978205089665152
2011-02-16,1.0978205089665152
2011-02-17,1.0978205089665152
2011-02-18,1.0978205089665152
2011-02-21,1.0978205089665152
2011-02-22,1.0978205089665152
2011-02-23,1.0978205089665152
2011-02-24,1.0978205089665152
2011-02-25,1.0978205089665152
2011-02-28,1.0978205089665152
2011-03-01,1.0978205089665152
2011-03-03,1.0978205089665152
2011-03-04,1.0978205089665152
2011-03-07,1.0978205089665152
2011-03-08,1.0978205089665152
2011-03-09,1.0978205089665152
2011-03-10,1.0978205089665152
2011-03-11,1.0978205089665152
2011-03-14,1.0978205089665152
2011-03-15,1.0978205089665152
2011-03-16,1.0978205089665152
2011-03-17,1.0978205089665152
2011-03-18,1.0978205089665152
2011-03-21,1.0978205089665152
2011-03-22,1.0978205089665152
2011-03-23,1.0978205089665152
2011-03-24,1.0978205089665152
2011-03-25,1.0978205089665152
2011-03-28,1.0978205089665152
2011-03-29,1.0978205089665152
2011-03-30,1.0978205089665152
2011-03-31,1.0978205089665152
2011-04-01,1.0978205089665152
2011-04-04,1.0978205089665152
2011-04-05,1.0978205089665152
2011-04-06,1.0961737782030654
2011-04-07,1.1063180040201381
2011-04-08,1.0959677259871485
2011-04-11,1.090856536956204
2011-04-13,1.1059541075363402
2011-04-15,1.1069913873983603
2011-04-18,1.0937194793424023
2011-04-19,1.0964810398011848
2011-04-20,1.1107738835906802
2011-04-21,1.1121631709956876
2011-04-25,1.1162605396382053
2011-04-26,1.1173791396706128
2011-04-27,1.1188765489208963
2011-04-28,1.112153071165391
2011-04-29,1.0971815736733166
2011-05-02,1.0870148477208486
2011-05-03,1.067810730607185
2011-05-04,1.0619152542484227
2011-05-05,1.0619152542484227
2011-05-06,1.0619152542484227
2011-05-09,1.0619152542484227
2011-05-10,1.0619152542484227
2011-05-11,1.0619152542484227
2011-05-12,1.0619152542484227
2011-05-13,1.0619152542484227
2011-05-16,1.0619152542484227
2011-05-17,1.0619152542484227
2011-05-18,1.0619152542484227
2011-05-19,1.0619152542484227
2011-05-20,1.0619152542484227
2011-05-23,1.0619152542484227
2011-05-24,1.0619152542484227
2011-05-25,1.0619152542484227
2011-05-26,1.0619152542484227
2011-05-27,1.0619152542484227
2011-05-30,1.0619152542484227
2011-05-31,1.0619152542484227
2011-06-01,1.0603223813670501
2011-06-02,1.0520179777071768
2011-06-03,1.0513406513348327
2011-06-06,1.0492911903610134
2011-06-07,1.0546076884231899
2011-06-08,1.0557034677411488
2011-06-09,1.0581187749244105
2011-06-10,1.0561328270496078
2011-06-13,1.0597234547867243
2011-06-14,1.0642349515403433
2011-06-15,1.0586602402349632
2011-06-16,1.0524558356784801
2011-06-17,1.0441358220427344
2011-06-20,1.0108210636085262
2011-06-21,1.008599351109405
2011-06-22,1.008599351109405
2011-06-23,1.008599351109405
2011-06-24,1.008599351109405
2011-06-27,1.008599351109405
2011-06-28,1.008599351109405
2011-06-29,1.008599351109405
2011-06-30,1.007086452082741
2011-07-01,1.014715581229469
2011-07-04,1.0249932996404616
2011-07-05,1.0267056523260476
2011-07-06,1.0317232955986053
2011-07-07,1.0423474499538314
2011-07-08,1.0324431443159565
2011-07-11,1.0311425844448714
2011-07-12,1.0190376716142848
2011-07-13,1.0344403323307672
2011-07-14,1.0380929325132504
2011-07-15,1.0377445933290543
2011-07-18,1.041432256424505
2011-07-19,1.048848470130459
2011-07-20,1.042168934214245
2011-07-21,1.0383874805107767
2011-07-22,1.0518330851487507
2011-07-25,1.0601200809527505
2011-07-26,1.0491208898757067
2011-07-27,1.04781099959802
2011-07-28,1.0402211753436452
2011-07-29,1.0322518691414782
2011-08-01,1.028273722512134
2011-08-02,1.014131327141592
2011-08-03,1.009218230493336
2011-08-04,1.001329823856708
2011-08-05,0.9728123043676037
2011-08-08,0.9728123043676037
2011-08-09,0.9728123043676037
2011-08-10,0.9728123043676037
2011-08-11,0.9728123043676037
2011-08-12,0.9728123043676037
2011-08-16,0.9728123043676037
2011-08-17,0.9728123043676037
2011-08-18,0.9728123043676037
2011-08-19,0.9728123043676037
2011-08-22,0.9728123043676037
2011-08-23,0.9728123043676037
2011-08-24,0.9728123043676037
2011-08-25,0.9728123043676037
2011-08-26,0.9728123043676037
2011-08-29,0.9728123043676037
2011-08-30,0.9728123043676037
2011-09-02,0.9728123043676037
2011-09-05,0.9728123043676037
2011-09-06,0.9728123043676037
2011-09-07,0.9728123043676037
2011-09-08,0.9728123043676037
2011-09-09,0.9728123043676037
2011-09-12,0.9728123043676037
2011-09-13,0.9728123043676037
2011-09-14,0.9728123043676037
2011-09-15,0.9728123043676037
2011-09-16,0.9728123043676037
2011-09-19,0.9728123043676037
2011-09-20,0.9728123043676037
2011-09-21,0.9728123043676037
2011-09-22,0.9728123043676037
2011-09-23,0.9728123043676037
2011-09-26,0.9728123043676037
2011-09-27,0.9728123043676037
2011-09-28,0.9728123043676037
2011-09-29,0.9728123043676037
2011-09-30,0.9728123043676037
2011-10-03,0.9728123043676037
2011-10-04,0.9728123043676037
2011-10-05,0.9728123043676037
2011-10-07,0.9728123043676037
2011-10-10,0.9728123043676037
2011-10-11,0.9728123043676037
2011-10-12,0.9728123043676037
2011-10-13,0.9728123043676037
2011-10-14,0.9728123043676037
2011-10-17,0.9728123043676037
2011-10-18,0.9728123043676037
2011-10-19,0.9728123043676037
2011-10-20,0.9728123043676037
2011-10-21,0.9728123043676037
2011-10-24,0.9728123043676037
2011-10-25,0.9728123043676037
2011-10-26,0.9728123043676037
2011-10-28,0.9728123043676037
2011-10-31,0.9728123043676037
2011-11-01,0.9728123043676037
2011-11-02,0.9728123043676037
2011-11-03,0.9728123043676037
2011-11-04,0.9728123043676037
2011-11-08,0.9728123043676037
2011-11-09,0.9728123043676037
2011-11-11,0.9728123043676037
2011-11-14,0.9728123043676037
2011-11-15,0.9728123043676037
2011-11-16,0.9728123043676037
2011-11-17,0.9728123043676037
2011-11-18,0.9728123043676037
2011-11-21,0.9728123043676037
2011-11-22,0.9728123043676037
2011-11-23,0.9728123043676037
2011-11-24,0.9728123043676037
2011-11-25,0.9728123043676037
2011-11-28,0.9728123043676037
2011-11-29,0.9728123043676037
2011-11-30,0.9728123043676037
2011-12-01,0.9728123043676037
2011-12-02,0.9728123043676037
2011-12-05,0.9728123043676037
2011-12-07,0.9728123043676037
2011-12-08,0.9728123043676037
2011-12-09,0.9728123043676037
2011-12-12,0.9728123043676037
2011-12-13,0.9728123043676037
2011-12-14,0.9728123043676037
2011-12-15,0.9728123043676037
2011-12-16,0.9728123043676037
2011-12-19,0.9728123043676037
2011-12-20,0.9728123043676037
2011-12-21,0.9728123043676037
2011-12-22,0.9728123043676037
2011-12-23,0.9728123043676037
2011-12-26,0.9728123043676037
2011-12-27,0.9728123043676037
2011-12-28,0.9728123043676037
2011-12-29,0.9728123043676037
2011-12-30,0.9728123043676037
2012-01-02,0.9728123043676037
2012-01-03,0.9728123043676037
2012-01-04,0.9728123043676037
2012-01-05,0.9728123043676037
2012-01-06,0.9728123043676037
2012-01-07,0.9728123043676037
2012-01-09,0.9728123043676037
2012-01-10,0.9728123043676037
2012-01-11,0.9728123043676037
2012-01-12,0.9728123043676037
2012-01-13,0.9728123043676037
2012-01-16,0.9728123043676037
2012-01-17,0.9728123043676037
2012-01-18,0.9728123043676037
2012-01-19,0.9728123043676037
2012-01-20,0.9728123043676037
2012-01-23,0.9728123043676037
2012-01-24,0.9713530859110523
2012-01-25,0.9844263025266902
2012-01-27,0.9940634064487095
2012-01-30,0.9789631995234027
2012-01-31,0.9946556049830249
2012-02-01,1.0094941332303518
2012-02-02,1.0170322837928
2012-02-03,1.0267755376848977
2012-02-06,1.0376626076165827
2012-02-07,1.0335682759444216
2012-02-08,1.0466856685185508
2012-02-09,1.0604455288748373
2012-02-10,1.061038212275554
2012-02-13,1.0637251875851594
2012-02-14,1.0752606913913028
2012-02-15,1.0942087700234906
2012-02-16,1.1030260304137847
2012-02-17,1.1006798646360996
2012-02-21,1.1101921634454561
2012-02-22,1.074764691427462
2012-02-23,1.065498158507384
2012-02-24,1.0594713098182142
2012-02-27,1.0268163669135664
2012-02-28,1.0589438089588554
2012-02-29,1.0691448804756916
2012-03-01,1.0664457109465
2012-03-02,1.066281988653722
2012-03-03,1.0688345116228695
2012-03-05,1.0579221795904767
2012-03-06,1.0456153043684004
2012-03-07,1.0419716474953138
2012-03-09,1.0596040190587592
2012-03-12,1.0692991909828078
2012-03-13,1.0815671038661365
2012-03-14,1.0817662822774354
2012-03-15,1.0710904919313713
2012-03-16,1.059899370976509
2012-03-19,1.0506691772745533
2012-03-20,1.052356540534488
2012-03-21,1.0687251165620646
2012-03-22,1.0476843539346137
2012-03-23,1.0535129776908092
2012-03-26,1.0363533783374193
2012-03-27,1.0355363500798653
2012-03-28,1.0233221060963928
2012-03-29,1.0247676760044941
2012-03-30,1.0479321400488435
2012-04-02,1.0643367858882453
2012-04-03,1.0761122730735029
2012-04-04,1.0777853083222948
2012-04-09,1.065705872952898
2012-04-10,1.0656135406229226
2012-04-11,1.060568834795013
2012-04-12,1.0720015436640724
2012-04-13,1.0642491846587032
2012-04-16,1.0713032381777006
2012-04-17,1.0805394858902386
2012-04-18,1.0852882104415886
2012-04-19,1.0890247750944768
2012-04-20,1.0827836938484356
2012-04-23,1.064047697207825
2012-04-24,1.0629613930113908
2012-04-25,1.0567098872514733
2012-04-26,1.053117060167346
2012-04-27,1.0510651324240259
2012-04-28,1.0574079257968645
2012-04-30,1.0639458758336882
2012-05-02,1.063749346180062
2012-05-03,1.0536400125668732
2012-05-04,1.032329261643698
2012-05-07,1.0383075064576246
2012-05-08,1.0261220040262495
2012-05-09,1.0143212045433787
2012-05-10,1.0138475412783616
2012-05-11,1.0030823056257863
2012-05-14,1.0030823056257863
2012-05-15,1.0030823056257863
2012-05-16,1.0030823056257863
2012-05-17,1.0030823056257863
2012-05-18,1.0030823056257863
2012-05-21,1.0030823056257863
2012-05-22,1.0030823056257863
2012-05-23,1.0030823056257863
2012-05-24,1.0030823056257863
2012-05-25,1.0030823056257863
2012-05-28,1.0030823056257863
2012-05-29,1.0030823056257863
2012-05-30,1.0030823056257863
2012-05-31,1.0030823056257863
2012-06-01,1.0030823056257863
2012-06-04,1.0030823056257863
2012-06-05,1.0030823056257863
2012-06-06,1.0030823056257863
2012-06-07,1.0030823056257863
2012-06-08,1.0030823056257863
2012-06-11,1.0030823056257863
2012-06-12,1.0030823056257863
2012-06-13,1.0030823056257863
2012-06-14,1.0030823056257863
2012-06-15,1.0030823056257863
2012-06-18,1.0030823056257863
2012-06-19,1.0030823056257863
2012-06-20,1.0030823056257863
2012-06-21,1.0030823056257863
2012-06-22,1.0030823056257863
2012-06-25,1.0030823056257863
2012-06-26,1.0030823056257863
2012-06-27,1.0030823056257863
2012-06-28,1.0030823056257863
2012-06-29,1.0030823056257863
2012-07-02,1.0015776821673477
2012-07-03,1.0104923344220549
2012-07-04,1.022019889115547
2012-07-05,1.0385808471907327
2012-07-06,1.0366867485690732
2012-07-09,1.0252066968386417
2012-07-10,1.0349811662678725
2012-07-11,1.0325955892220038
2012-07-12,1.0257993223023936
2012-07-13,1.0257723693542773
2012-07-16,1.0193049060492954
2012-07-17,1.0121339213337535
2012-07-18,1.0156311188194735
2012-07-19,1.0181698295617396
2012-07-20,1.0151480114685685
2012-07-23,1.0010405802127211
2012-07-24,1.0039869226357099
2012-07-25,0.9977934789429532
2012-07-26,0.9819978325916994
2012-07-27,0.9715564934348295
2012-07-30,0.9715564934348295
2012-07-31,0.9715564934348295
2012-08-01,0.9700991586946773
2012-08-02,0.9727193592352236
2012-08-03,0.9728674740812886
2012-08-06,0.9814812421407096
2012-08-07,0.986518430373873
2012-08-08,0.9845765802457541
2012-08-09,0.9812361984959963
2012-08-10,0.9796969873598782
2012-08-13,0.9860158169935823
2012-08-14,0.9903204098743912
2012-08-16,0.9927148494425063
2012-08-17,0.9925792575772542
2012-08-21,1.000745741457475
2012-08-22,1.000779675390634
2012-08-23,1.001998843530862
2012-08-24,0.9959298073973162
2012-08-27,0.9854808061358901
2012-08-28,0.9715859152862747
2012-08-29,0.9650308866629963
2012-08-30,0.9694352531977265
2012-08-31,0.9687749687867558
2012-09-03,0.9728479891083393
2012-09-04,0.9788364091805913
2012-09-05,0.9774370001099675
2012-09-06,0.9803883771872325
2012-09-07,0.9908404270028133
2012-09-08,0.9978335910887055
2012-09-10,1.0040781433963135
2012-09-11,1.0096269648040128
2012-09-12,1.0147835296687187
2012-09-13,1.012815278221855
2012-09-14,1.017037189085924
2012-09-17,1.0272911131342575
2012-09-18,1.0377532469866582
2012-09-20,1.0314092652360445
2012-09-21,1.0478597786580355
2012-09-24,1.0561721456247108
2012-09-25,1.0613806372686203
2012-09-26,1.065880629493845
2012-09-27,1.0686251337125952
2012-09-28,1.0777400786489917
2012-10-01,1.0910832035080482
2012-10-03,1.1018801043633717
2012-10-04,1.1071050240065883
2012-10-05,1.0967573630375167
2012-10-08,1.095531469862837
2012-10-09,1.1008038047998536
2012-10-10,1.085320002114099
2012-10-11,1.0976856477117216
2012-10-12,1.0991085040095079
2012-10-15,1.1036832770389544
2012-10-16,1.0962349077808178
2012-10-17,1.0979876258408068
2012-10-18,1.1110910854788922
2012-10-19,1.1050902244758554
2012-10-22,1.1075273999936357
2012-10-23,1.106286533714745
2012-10-25,1.1049955147723787
2012-10-26,1.0925664618392923
2012-10-29,1.08740193563319
2012-10-30,1.075254068809593
2012-10-31,1.0828625680688608
2012-11-01,1.0929420164002301
2012-11-02,1.0964165698347077
2012-11-05,1.0932666092989642
2012-11-06,1.0982412030177973
2012-11-07,1.105794032936754
2012-11-08,1.1048914042757643
2012-11-09,1.0958349095517723
2012-11-11,1.0958961664998916
2012-11-12,1.0958628580839447
2012-11-13,1.10648747061419
2012-11-15,1.1036458260903046
2012-11-16,1.09434835547522
2012-11-19,1.0856697416867713
2012-11-20,1.076521046432695
2012-11-21,1.080172038560245
2012-11-22,1.0841437900592104
2012-11-23,1.0839922029076015
2012-11-26,1.095212782506248
2012-11-27,1.105522639312232
2012-11-29,1.116131839130508
2012-11-30,1.1264644577729657
2012-12-03,1.1373923603175897
2012-12-04,1.1429253314773715
2012-12-05,1.1484149560478158
2012-12-06,1.1555971311977304
2012-12-07,1.154985983181826
2012-12-10,1.1579228553884604
2012-12-11,1.148139015529985
2012-12-12,1.1479894397203037
2012-12-13,1.1350906159163203
2012-12-14,1.1364651815330395
2012-12-17,1.1409769347099648
2012-12-18,1.1478053437674622
2012-12-19,1.1527167064393895
2012-12-20,1.1491703755833573
2012-12-21,1.1319785020572384
2012-12-24,1.1355654351394682
2012-12-26,1.1401524942532488
2012-12-27,1.1347519336286336
2012-12-28,1.1395210488666725
2012-12-31,1.144882189385988
2013-01-01,1.1576467280366909
2013-01-02,1.1679438579765258
2013-01-03,1.1750709760521796
2013-01-04,1.1784646971424018
2013-01-07,1.1824332994704396
2013-01-08,1.1811089597396496
2013-01-09,1.1782008448122843
2013-01-10,1.171762138093157
2013-01-11,1.1562282365683139
2013-01-14,1.1668122483703183
2013-01-15,1.1690290157389662
2013-01-16,1.1527635970461159
2013-01-17,1.1535972576519604
2013-01-18,1.1486881969569442
2013-01-21,1.1486815696560801
2013-01-22,1.139742297319445
2013-01-23,1.1312325449053449
2013-01-24,1.1030105868017146
2013-01-25,1.1162387873024135
2013-01-28,1.1185151651615088
2013-01-29,1.1113193158467676
2013-01-30,1.1087643312573678
2013-01-31,1.1117751044495225
2013-02-01,1.109168752544527
2013-02-04,1.099116759689991
2013-02-05,1.099116759689991
2013-02-06,1.099116759689991
2013-02-07,1.099116759689991
2013-02-08,1.099116759689991
2013-02-11,1.099116759689991
2013-02-12,1.099116759689991
2013-02-13,1.099116759689991
2013-02-14,1.099116759689991
2013-02-15,1.099116759689991
2013-02-18,1.099116759689991
2013-02-19,1.099116759689991
2013-02-20,1.099116759689991
2013-02-21,1.099116759689991
2013-02-22,1.099116759689991
2013-02-25,1.099116759689991
2013-02-26,1.099116759689991
2013-02-27,1.099116759689991
2013-02-28,1.099116759689991
2013-03-01,1.099116759689991
2013-03-04,1.099116759689991
2013-03-05,1.099116759689991
2013-03-06,1.099116759689991
2013-03-07,1.099116759689991
2013-03-08,1.099116759689991
2013-03-11,1.099116759689991
2013-03-12,1.099116759689991
2013-03-13,1.099116759689991
2013-03-14,1.099116759689991
2013-03-15,1.099116759689991
2013-03-18,1.099116759689991
2013-03-19,1.099116759689991
2013-03-20,1.099116759689991
2013-03-21,1.099116759689991
2013-03-22,1.099116759689991
2013-03-25,1.099116759689991
2013-03-26,1.099116759689991
2013-03-28,1.099116759689991
2013-04-01,1.099116759689991
2013-04-02,1.099116759689991
2013-04-03,1.099116759689991
2013-04-04,1.099116759689991
2013-04-05,1.099116759689991
2013-04-08,1.099116759689991
2013-04-09,1.099116759689991
2013-04-10,1.099116759689991
2013-04-11,1.099116759689991
2013-04-12,1.099116759689991
2013-04-15,1.099116759689991
2013-04-16,1.099116759689991
2013-04-17,1.099116759689991
2013-04-18,1.099116759689991
2013-04-22,1.099116759689991
2013-04-23,1.099116759689991
2013-04-25,1.099116759689991
2013-04-26,1.099116759689991
2013-04-29,1.099116759689991
2013-04-30,1.099116759689991
2013-05-02,1.099116759689991
2013-05-03,1.099116759689991
2013-05-06,1.099116759689991
2013-05-07,1.099116759689991
2013-05-08,1.099116759689991
2013-05-09,1.099116759689991
2013-05-10,1.099116759689991
2013-05-11,1.099116759689991
2013-05-13,1.099116759689991
2013-05-14,1.099116759689991
2013-05-15,1.099116759689991
2013-05-16,1.099116759689991
2013-05-17,1.099116759689991
2013-05-20,1.099116759689991
2013-05-21,1.099116759689991
2013-05-22,1.099116759689991
2013-05-23,1.099116759689991
2013-05-24,1.099116759689991
2013-05-27,1.099116759689991
2013-05-28,1.099116759689991
2013-05-29,1.099116759689991
2013-05-30,1.099116759689991
2013-05-31,1.099116759689991
2013-06-03,1.099116759689991
2013-06-04,1.099116759689991
2013-06-05,1.099116759689991
2013-06-06,1.099116759689991
2013-06-07,1.099116759689991
2013-06-10,1.099116759689991
2013-06-11,1.099116759689991
2013-06-12,1.099116759689991
2013-06-13,1.099116759689991
2013-06-14,1.099116759689991
2013-06-17,1.099116759689991
2013-06-18,1.099116759689991
2013-06-19,1.099116759689991
2013-06-20,1.099116759689991
2013-06-21,1.099116759689991
2013-06-24,1.099116759689991
2013-06-25,1.099116759689991
2013-06-26,1.099116759689991
2013-06-27,1.099116759689991
2013-06-28,1.099116759689991
2013-07-01,1.099116759689991
2013-07-02,1.099116759689991
2013-07-03,1.099116759689991
2013-07-04,1.099116759689991
2013-07-05,1.099116759689991
2013-07-08,1.099116759689991
2013-07-09,1.099116759689991
2013-07-10,1.099116759689991
2013-07-11,1.099116759689991
2013-07-12,1.099116759689991
2013-07-15,1.099116759689991
2013-07-16,1.099116759689991
2013-07-17,1.099116759689991
2013-07-18,1.099116759689991
2013-07-19,1.099116759689991
2013-07-22,1.099116759689991
2013-07-23,1.099116759689991
2013-07-24,1.099116759689991
2013-07-25,1.099116759689991
2013-07-26,1.099116759689991
2013-07-29,1.099116759689991
2013-07-30,1.099116759689991
2013-07-31,1.099116759689991
2013-08-01,1.099116759689991
2013-08-02,1.099116759689991
2013-08-05,1.099116759689991
2013-08-06,1.099116759689991
2013-08-07,1.099116759689991
2013-08-08,1.099116759689991
2013-08-12,1.099116759689991
2013-08-13,1.099116759689991
2013-08-14,1.099116759689991
2013-08-16,1.099116759689991
2013-08-19,1.099116759689991
2013-08-20,1.099116759689991
2013-08-21,1.099116759689991
2013-08-22,1.099116759689991
2013-08-23,1.099116759689991
2013-08-26,1.099116759689991
2013-08-27,1.099116759689991
2013-08-28,1.099116759689991
2013-08-29,1.099116759689991
2013-08-30,1.099116759689991
2013-09-02,1.099116759689991
2013-09-03,1.099116759689991
2013-09-04,1.099116759689991
2013-09-05,1.099116759689991
2013-09-06,1.099116759689991
2013-09-10,1.099116759689991
2013-09-11,1.099116759689991
2013-09-12,1.099116759689991
2013-09-13,1.099116759689991
2013-09-16,1.099116759689991
2013-09-17,1.099116759689991
2013-09-18,1.099116759689991
2013-09-19,1.099116759689991
2013-09-20,1.099116759689991
2013-09-23,1.099116759689991
2013-09-24,1.099116759689991
2013-09-25,1.099116759689991
2013-09-26,1.099116759689991
2013-09-27,1.099116759689991
2013-09-30,1.099116759689991
2013-10-01,1.099116759689991
2013-10-03,1.099116759689991
2013-10-04,1.099116759689991
2013-10-07,1.097468084550456
2013-10-08,1.1026134191317511
2013-10-09,1.1150030188646542
2013-10-10,1.124781571935513
2013-10-11,1.129852920536623
2013-10-14,1.1370822290288198
2013-10-15,1.1240153767210757
2013-10-17,1.1251230466053097
2013-10-18,1.1367299658598082
2013-10-21,1.1504990968850304
2013-10-22,1.16555210690988
2013-10-23,1.1679485507136962
2013-10-24,1.1671375341052734
2013-10-25,1.1601451649021202
2013-10-28,1.1523493538049399
2013-10-29,1.1643888151085557
2013-10-30,1.1711505968501301
2013-10-31,1.1803506568301683
2013-11-01,1.1965028270786295
2013-11-03,1.2145028535245728
2013-11-05,1.2235471019390909
2013-11-06,1.2295636834524857
2013-11-07,1.2169350983968739
2013-11-08,1.2162632948927554
2013-11-11,1.2066966813343594
2013-11-12,1.1958840814892036
2013-11-13,1.1880752864270028
2013-11-14,1.2040660156973393
2013-11-18,1.2185333589760932
2013-11-19,1.2266268721396751
2013-11-20,1.23087091424592
2013-11-21,1.2168206491871116
2013-11-22,1.2179966067840864
2013-11-25,1.2330274842771871
2013-11-26,1.2242299141757829
2013-11-27,1.2242746251496566
2013-11-28,1.23729814382353
2013-11-29,1.2519438341557785
2013-12-02,1.2667090255649498
2013-12-03,1.2715301488920334
2013-12-04,1.2703569631174763
2013-12-05,1.2701214810369565
2013-12-06,1.2763197265138229
2013-12-09,1.2801225915452212
2013-12-10,1.2727610878523
2013-12-11,1.270321449335279
2013-12-12,1.2657960288883288
2013-12-13,1.2496471799721907
2013-12-16,1.2535050131207368
2013-12-17,1.254390706724109
2013-12-18,1.2709676933185954
2013-12-19,1.272003385528421
2013-12-20,1.292910637521082
2013-12-23,1.3092657537324066
2013-12-24,1.3223299003716997
2013-12-26,1.3350824444039446
2013-12-27,1.3390098610160455
2013-12-30,1.3405988170719734
2013-12-31,1.3483461024007988
2014-01-01,1.367870151432326
2014-01-02,1.3384439928397354
2014-01-03,1.3496565097260957
2014-01-06,1.3625156209021743
2014-01-07,1.3635560831228377
2014-01-08,1.3734219545757744
2014-01-09,1.3598837873252325
2014-01-10,1.3486598662517115
2014-01-13,1.3525656467684706
2014-01-14,1.3520750543238085
2014-01-15,1.3558929861807345
2014-01-16,1.351400626127216
2014-01-17,1.3287940994313785
2014-01-20,1.3393429529879126
2014-01-21,1.3454151483375396
2014-01-22,1.35251967214312
2014-01-23,1.3485119418106393
2014-01-24,1.3247216268553201
2014-01-27,1.2850608629022056
2014-01-28,1.289244498312083
2014-01-29,1.2889633713379878
2014-01-30,1.2683819546926198
2014-01-31,1.2872742657005507
2014-02-03,1.2780504670860962
2014-02-04,1.283260640341958
2014-02-05,1.2943738695660696
2014-02-06,1.2951194030300102
2014-02-07,1.3033722754605221
2014-02-10,1.303562136844282
2014-02-11,1.303012262232805
2014-02-12,1.3018417917047183
2014-02-13,1.2846563007574772
2014-02-14,1.2848618412444506
2014-02-17,1.2839162050913158
2014-02-18,1.2954284585714277
2014-02-19,1.3046525580225976
2014-02-20,1.3025440075446275
2014-02-21,1.3137893815981978
2014-02-24,1.3176344879144508
2014-02-25,1.3201190658978532
2014-02-26,1.3235666000313275
2014-02-28,1.3306266028203855
2014-03-03,1.3269043670854221
2014-03-04,1.3461740994096771
2014-03-05,1.3564228357952144
2014-03-06,1.3802872733214444
2014-03-07,1.3833288815661424
2014-03-10,1.3925467419996798
2014-03-11,1.392170080953739
2014-03-12,1.3936979834239172
2014-03-13,1.389121798923265
2014-03-14,1.3841541092922047
2014-03-18,1.3951766027398596
2014-03-19,1.4026740946082688
2014-03-20,1.399671278313926
2014-03-21,1.4131567581026405
2014-03-22,1.4182328318467146
2014-03-24,1.4204997756258824
2014-03-25,1.4260538626909631
2014-03-26,1.4307448727770986
2014-03-27,1.4439371642523766
2014-03-28,1.4660337669612786
2014-03-31,1.4861501371325507
2014-04-01,1.4953054333842195
2014-04-02,1.5253000332816125
2014-04-03,1.5168578942756852
2014-04-04,1.5332382554884334
2014-04-07,1.5362823128919143
2014-04-09,1.5662308703509955
2014-04-10,1.5764779161832878
2014-04-11,1.5857534993581104
2014-04-15,1.5756546050781433
2014-04-16,1.5526786708526068
2014-04-17,1.5800221824993512
2014-04-21,1.604867083199727
2014-04-22,1.6060261539643534
2014-04-23,1.6120925906938872
2014-04-25,1.6046153471905238
2014-04-28,1.61051661199084
2014-04-29,1.6098988702998813
2014-04-30,1.5824532374078664
2014-05-02,1.5894213734916
2014-05-05,1.5846114458929375
2014-05-06,1.5912433043951701
2014-05-07,1.585990383784659
2014-05-08,1.5865976804536057
2014-05-09,1.6065459654614034
2014-05-12,1.6151680022427097
2014-05-13,1.6405221733765893
2014-05-14,1.6627584442821444
2014-05-15,1.6441577209245006
2014-05-16,1.6679364413173015
2014-05-19,1.7584570009863298
2014-05-20,1.8160446507519048
2014-05-21,1.8548429296691824
2014-05-22,1.9043697241445974
2014-05-23,1.935646249976036
2014-05-26,1.8804546188927764
2014-05-27,1.869781417653848
2014-05-28,1.892410724158468
2014-05-29,1.8805793837879183
2014-05-30,1.895214143186379
2014-06-02,1.9400568109303775
2014-06-03,1.9648305125067211
2014-06-04,2.003645149498188
2014-06-05,2.0306141554235295
2014-06-06,2.0632801540511028
2014-06-09,2.106375681890928
2014-06-10,2.109160313775637
2014-06-11,2.0886770963005103
2014-06-12,2.0955072580173866
